Commit Hash,Class Name,LOC,LCOM,CBO,ELOC,COH,McCabe,TCC,HALSTAD,DIT,NOC,RFC,MESSAGE
a9b28ec39515b1aa112d6ef211cac2455d729afa,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,Utils,60,0,8,19,0,1,0,354,0,0,4,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
a9b28ec39515b1aa112d6ef211cac2455d729afa,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Change Track 2 SB sendMessages() API for messages are being sent at a slow pace (#21014)

* [BUG] Track 2 SB API (Batch Send Messages) doesn't seem to work. Messages are being sent at a slow pace. #16127"
79765b62bc39bf8d4859aab301833a9bc80bee41,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,SleepTest,42,0,3,26,0,4,1,248,1,0,10,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,App,24,0,3,11,1,1,0,113,0,0,3,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,EventHubs,135,0,14,57,0,4,0,615,0,0,34,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,Utils,60,0,8,19,0,1,0,354,0,0,4,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
79765b62bc39bf8d4859aab301833a9bc80bee41,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,"Implement an Event Hubs Shared Access Key Credential (#21228)

* Fix issue#16466 Implement an Event Hubs Shared Access Key Credential 202105061703 by  LiHong"
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,SleepTest,42,0,3,26,0,4,1,248,1,0,10,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,TestDataCreationHelper,150,26,7,106,0,8,0,1349,0,0,25,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,App,24,0,3,11,1,1,0,113,0,0,3,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,EventHubs,135,0,14,57,0,4,0,615,0,0,34,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,KeyVaultSecrets,97,0,12,57,0,4,0,451,0,0,29,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,StorageBlob,70,0,11,42,0,4,0,425,0,0,22,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,BlacklistedWordsCheck,114,15,11,70,0,7,0,959,1,0,23,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,EnforceFinalFieldsCheck,250,46,8,135,0,12,0,1386,1,0,46,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ExternalDependencyExposedCheck,204,39,12,130,0,10,0,1297,1,0,49,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,FluentMethodNameCheck,138,24,9,76,0,8,0,990,1,0,31,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,GoodLoggingCheck,216,37,11,111,0,10,0,1205,1,0,44,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,HttpPipelinePolicyCheck,99,8,8,51,0,5,0,528,1,0,21,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,JavadocCodeSnippetCheck,248,26,13,157,0,9,0,1782,1,0,47,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,JavaDocFormatting,93,10,4,58,0,5,0,624,1,0,17,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,JavadocInlineTagCheck,125,13,10,73,0,6,0,1028,1,0,32,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,JavadocThrowsChecks,334,67,12,209,0,15,0,1301,1,0,73,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,NoImplInPublicAPI,99,8,6,61,0,5,0,671,1,0,25,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,OnlyFinalFieldsForImmutableClassCheck,94,15,6,45,0,7,0,439,1,0,20,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ServiceClientBuilderCheck,120,13,5,72,0,6,0,779,1,0,21,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ServiceClientCheck,527,114,10,311,0,17,0,3644,1,0,112,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ServiceInterfaceCheck,114,15,4,65,0,6,0,777,1,0,25,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ThrowFromClientLoggerCheck,124,8,7,68,0,5,0,659,1,0,20,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,Utils,60,0,8,19,0,1,0,354,0,0,4,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,BlacklistedWordsCheckTest,70,8,7,39,0,8,1,445,1,0,27,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,GoodLoggerCheckTest,79,0,5,38,0,8,2,504,1,0,25,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,JavadocThrowsChecksTest,102,0,5,44,0,11,3,416,1,0,35,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,ThrowFromClientLoggerCheckTest,47,4,5,20,0,5,1,337,1,0,13,Prepare for metricsadvisor Beta release (#22175)
1b52bae6551c0a13b1b2724773c6dbcbbcf7c1c1,BlacklistedWordsInterface,22,0,2,12,0,1,0,158,0,0,1,Prepare for metricsadvisor Beta release (#22175)
746aee794b9a09e332aa2a6e90dd35009f82852e,ExceptionTest,29,3,1,19,0,3,0,191,1,0,4,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,NoOpTest,26,3,1,14,0,3,0,145,1,0,4,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,NullInputStream,18,0,2,8,0,1,0,97,1,0,1,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,NullOutputStream,20,3,1,11,0,3,0,123,1,0,3,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,PerfStressOptions,134,55,2,93,0,11,0,768,0,0,11,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,PerfStressProgram,301,33,18,189,0,10,0,2070,0,0,89,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,PerfStressTest,74,21,1,51,0,7,0,508,0,0,11,Prepare monitor query for release (#22166)
746aee794b9a09e332aa2a6e90dd35009f82852e,RepeatingInputStream,73,5,2,48,0,7,1,504,1,0,10,Prepare monitor query for release (#22166)
